,Unnamed: 0,doc_id,sent_id,verb_id,verb,check_verb,main_verb,lemma_verb,cluster_title
2884,1360,130,4,23,was attributed,"[(9148364968459358513, 1, 2)]",attributed,attribute,indicate
2885,1360,130,4,14,referring,"[(9148364968459358513, 0, 1)]",referring,refer,relate
2886,1360,130,4,20,determine,"[(9148364968459358513, 0, 1)]",determine,determine,observe
2887,1361,130,5,8,was noted,"[(9148364968459358513, 1, 2)]",noted,note,observe
2888,1361,130,5,3,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
2889,1363,130,7,4,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
2890,1365,130,9,4,was noted,"[(9148364968459358513, 1, 2)]",noted,note,observe
2891,1365,130,9,2,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
2892,1366,130,10,21,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
2893,1367,130,11,9,were associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
2894,1367,130,11,17,providing,"[(9148364968459358513, 0, 1)]",providing,provide,provide
2895,1367,130,11,21,inform,"[(9148364968459358513, 0, 1)]",inform,inform,inform
2896,1368,131,0,4,typically characterized,"[(9148364968459358513, 1, 2)]",characterized,characterize,characterize
2897,1368,131,0,11,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
2898,1368,131,0,16,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
2899,1368,131,0,21,comprised,"[(9148364968459358513, 0, 1)]",comprised,comprise,establish
2900,1369,131,1,2,measured,"[(9148364968459358513, 0, 1)]",measured,measure,evaluate
2901,1369,131,1,11,including,"[(9148364968459358513, 0, 1)]",including,include,include
2902,1369,131,1,17,secreting,"[(9148364968459358513, 0, 1)]",secreting,secrete,make
2903,1370,131,2,8,were dominated,"[(9148364968459358513, 1, 2)]",dominated,dominate,dominate
2904,1371,131,3,10,was detected,"[(9148364968459358513, 1, 2)]",detected,detect,detect
2905,1371,131,3,8,homing,"[(9148364968459358513, 0, 1)]",homing,home,home
2906,1371,131,3,19,peaked,"[(9148364968459358513, 0, 1)]",peaked,peak,peak
2907,1372,131,4,6,included,"[(9148364968459358513, 0, 1)]",included,include,include
2908,1372,131,4,15,contributed,"[(9148364968459358513, 0, 1)]",contributed,contribute,provide
2909,1372,131,4,23,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
2910,1373,131,5,4,decreased,"[(9148364968459358513, 0, 1)]",decreased,decrease,decrease
2911,1373,131,5,15,neutralizing,"[(9148364968459358513, 0, 1)]",neutralizing,neutralize,neutralize
2912,1373,131,5,17,remained,"[(9148364968459358513, 0, 1)]",remained,remain,induce
2913,1374,131,6,28,regimens should consider targeting,"[(9148364968459358513, 2, 3), (9148364968459358513, 2, 4), (9148364968459358513, 3, 4)]",targeting,target,aim
2914,1374,131,6,2,represent,"[(9148364968459358513, 0, 1)]",represent,represent,induce
2915,1374,131,6,6,given,"[(9148364968459358513, 0, 1)]",given,give,receive
2916,1374,131,6,8,emerging,"[(9148364968459358513, 0, 1)]",emerging,emerge,emerge
2917,1374,131,6,16,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
2918,1374,131,6,38,lived,"[(9148364968459358513, 0, 1)]",lived,live,induce
2919,1375,132,0,2,evaluate,"[(9148364968459358513, 0, 1)]",evaluate,evaluate,evaluate
2920,1376,132,1,26,were searched,"[(9148364968459358513, 1, 2)]",searched,search,explore
2921,1376,132,1,29,randomized controlled,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",controlled,control,observe
2922,1376,132,1,49,was used,"[(9148364968459358513, 1, 2)]",used,use,use
2923,1376,132,1,35,published,"[(9148364968459358513, 0, 1)]",published,publish,emerge
2924,1376,132,1,52,assess,"[(9148364968459358513, 0, 1)]",assess,assess,evaluate
2925,1377,132,2,3,was performed,"[(9148364968459358513, 1, 2)]",performed,perform,perform
2926,1378,132,3,20,were included,"[(9148364968459358513, 1, 2)]",included,include,include
2927,1378,132,3,2,randomized,"[(9148364968459358513, 0, 1)]",randomized,randomize,randomize
2928,1378,132,3,4,blinded,"[(9148364968459358513, 0, 1)]",blinded,blind,blind
2929,1378,132,3,6,controlled,"[(9148364968459358513, 0, 1)]",controlled,control,observe
2930,1378,132,3,10,involved,"[(9148364968459358513, 0, 1)]",involved,involve,need
2931,1379,132,4,12,exceeded,"[(9148364968459358513, 0, 1)]",exceeded,exceed,exceed
2932,1382,132,7,9,had,"[(9148364968459358513, 0, 1)]",had,have,
2933,1384,132,9,10,resolved,"[(9148364968459358513, 0, 1)]",resolved,resolve,resolve
2934,1386,132,11,12,positively correlated,"[(9148364968459358513, 1, 2)]",correlated,correlate,correlate
2935,1386,132,11,17,given,"[(9148364968459358513, 0, 1)]",given,give,receive
2936,1388,132,13,4,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
2937,1388,132,13,16,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
2938,1388,132,13,22,produced,"[(9148364968459358513, 0, 1)]",produced,produce,induce
2939,1389,132,14,6,appear,"[(9148364968459358513, 0, 1)]",appear,appear,appear
2940,1390,132,15,4,is recommended,"[(9148364968459358513, 1, 2)]",recommended,recommend,recommend
2941,1391,132,16,4,is needed,"[(9148364968459358513, 1, 2)]",needed,need,need
2942,1391,132,16,7,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
2943,1391,132,16,22,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
2944,1392,133,0,7,may allow delaying,"[(9148364968459358513, 1, 2)]",allow,allow,include
2945,1393,133,1,4,assess,"[(9148364968459358513, 0, 1)]",assess,assess,evaluate
2946,1394,133,2,6,was made,"[(9148364968459358513, 1, 2)]",made,make,make
2947,1395,133,3,11,were included,"[(9148364968459358513, 1, 2)]",included,include,include
2948,1395,133,3,24,pcr tested,"[(9148364968459358513, 1, 2)]",tested,test,test
2949,1395,133,3,35,were considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
2950,1395,133,3,43,were considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
2951,1395,133,3,2,suspected,"[(9148364968459358513, 0, 1)]",suspected,suspect,suspect
2952,1396,133,4,22,were calculated using,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",using,use,use
2953,1396,133,4,41,were included,"[(9148364968459358513, 1, 2)]",included,include,include
2954,1396,133,4,51,were considered,"[(9148364968459358513, 1, 2)]",considered,consider,consider
2955,1396,133,4,6,adjusted,"[(9148364968459358513, 0, 1)]",adjusted,adjust,adjust
2956,1396,133,4,13,prevent,"[(9148364968459358513, 0, 1)]",prevent,prevent,prevent
2957,1396,133,4,27,ve,"[(9148364968459358513, 0, 1)]",ve,ve,
2958,1398,133,6,6,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
2959,1399,133,7,7,studied,"[(9148364968459358513, 0, 1)]",studied,study,test
2960,1399,133,7,9,suspected,"[(9148364968459358513, 0, 1)]",suspected,suspect,suspect
2961,1400,133,8,10,offers,"[(9148364968459358513, 0, 1)]",offers,offer,induce
2962,1401,133,9,2,could be considered,"[(9148364968459358513, 2, 3)]",considered,consider,consider
2963,1401,133,9,9,consider postponing,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",postponing,postpone,defer
2964,1401,133,9,6,adapt,"[(9148364968459358513, 0, 1)]",adapt,adapt,adjust
2965,1401,133,9,23,achieve,"[(9148364968459358513, 0, 1)]",achieve,achieve,perform
2966,1401,133,9,29,covered,"[(9148364968459358513, 0, 1)]",covered,cover,cover
2967,1402,134,0,5,have,"[(9148364968459358513, 0, 1)]",have,have,
2968,1402,134,0,7,increased,"[(9148364968459358513, 0, 1)]",increased,increase,increase
2969,1403,134,1,4,is recommended,"[(9148364968459358513, 1, 2)]",recommended,recommend,recommend
2970,1403,134,1,2,prevent,"[(9148364968459358513, 0, 1)]",prevent,prevent,prevent
2971,1403,134,1,22,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
2972,1404,134,2,3,aimed,"[(9148364968459358513, 0, 1)]",aimed,aim,aim
2973,1404,134,2,5,assess,"[(9148364968459358513, 0, 1)]",assess,assess,evaluate
2974,1405,134,3,11,was done,"[(9148364968459358513, 1, 2)]",done,do,do
2975,1406,134,4,15,were enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
2976,1406,134,4,1,aged,"[(9148364968459358513, 0, 1)]",aged,age,age
2977,1406,134,4,45,treated,"[(9148364968459358513, 0, 1)]",treated,treat,treat
2978,1407,134,5,1,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
2979,1408,134,6,33,was defined,"[(9148364968459358513, 1, 2)]",defined,define,describe
2980,1408,134,6,4,analysed,"[(9148364968459358513, 0, 1)]",analysed,analyse,test
2981,1408,134,6,8,excluding,"[(9148364968459358513, 0, 1)]",excluding,exclude,exclude
2982,1408,134,6,18,binding,"[(9148364968459358513, 0, 1)]",binding,bind,bind
2983,1408,134,6,25,indicating,"[(9148364968459358513, 0, 1)]",indicating,indicate,indicate
2984,1408,134,6,55,binding,"[(9148364968459358513, 0, 1)]",binding,bind,bind
2985,1409,134,7,17,was used,"[(9148364968459358513, 1, 2)]",used,use,use
2986,1410,134,8,1,also assessed,"[(9148364968459358513, 1, 2)]",assessed,assess,evaluate
2987,1410,134,8,16,recorded solicited,"[(9148364968459358513, 0, 1)]",recorded,record,receive
2988,1410,134,8,32,already had,"[(9148364968459358513, 1, 2)]",had,have,
2989,1410,134,8,9,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
2990,1410,134,8,23,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
2991,1410,134,8,29,excluding,"[(9148364968459358513, 0, 1)]",excluding,exclude,exclude
2992,1411,134,9,5,is registered,"[(9148364968459358513, 1, 2)]",registered,register,receive
2993,1412,134,10,13,were enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
2994,1412,134,10,16,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
2995,1413,134,11,8,was found,"[(9148364968459358513, 1, 2)]",found,find,receive
2996,1413,134,11,107,were observed,"[(9148364968459358513, 1, 2)]",observed,observe,observe
2997,1413,134,11,5,binding,"[(9148364968459358513, 0, 1)]",binding,bind,bind
2998,1413,134,11,88,binding,"[(9148364968459358513, 0, 1)]",binding,bind,bind
2999,1413,134,11,99,compared,"[(9148364968459358513, 0, 1)]",compared,compare,compare
3000,1414,134,12,69,potentially related,"[(9148364968459358513, 1, 2)]",related,relate,relate
3001,1414,134,12,7,occurred,"[(9148364968459358513, 0, 1)]",occurred,occur,receive
3002,1415,134,13,5,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3003,1416,134,14,9,receiving,"[(9148364968459358513, 0, 1)]",receiving,receive,receive
3004,1418,134,16,11,might benefit,"[(9148364968459358513, 1, 2)]",benefit,benefit,benefit
3005,1420,135,0,19,urgently needed,"[(9148364968459358513, 1, 2)]",needed,need,need
3006,1420,135,0,8,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
3007,1421,135,1,20,containing inactivated,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",inactivated,inactivate,inactivate
3008,1421,135,1,1,investigated,"[(9148364968459358513, 0, 1)]",investigated,investigate,investigate
3009,1421,135,1,14,inactivated,"[(9148364968459358513, 0, 1)]",inactivated,inactivate,inactivate
3010,1422,135,2,24,were recruited,"[(9148364968459358513, 1, 2)]",recruited,recruit,enrol
3011,1422,135,2,4,randomised,"[(9148364968459358513, 0, 1)]",randomised,randomise,randomize
3012,1422,135,2,12,controlled,"[(9148364968459358513, 0, 1)]",controlled,control,observe
3013,1422,135,2,21,aged,"[(9148364968459358513, 0, 1)]",aged,age,age
3014,1423,135,3,26,were excluded,"[(9148364968459358513, 1, 2)]",excluded,exclude,exclude
3015,1424,135,4,8,was manufactured using,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",using,use,use
3016,1424,135,4,36,were produced,"[(9148364968459358513, 1, 2)]",produced,produce,induce
3017,1425,135,5,4,was done,"[(9148364968459358513, 1, 2)]",done,do,do
3018,1425,135,5,8,dose,"[(9148364968459358513, 0, 1)]",dose,dose,dose
3019,1425,135,5,10,escalating,"[(9148364968459358513, 0, 1)]",escalating,escalate,escalate
3020,1426,135,6,5,initially separated,"[(9148364968459358513, 1, 2)]",separated,separate,receive
3021,1426,135,6,46,were assigned,"[(9148364968459358513, 1, 2)]",assigned,assign,indicate
3022,1426,135,6,52,low dose,"[(9148364968459358513, 1, 2)]",dose,dose,dose
3023,1426,135,6,71,were assigned,"[(9148364968459358513, 1, 2)]",assigned,assign,indicate
3024,1426,135,6,49,block,"[(9148364968459358513, 0, 1)]",block,block,block
3025,1426,135,6,74,block,"[(9148364968459358513, 0, 1)]",block,block,block
3026,1427,135,7,6,randomly assigned,"[(9148364968459358513, 1, 2)]",assigned,assign,indicate
3027,1427,135,7,12,using,"[(9148364968459358513, 0, 1)]",using,use,use
3028,1428,135,8,11,initially separated,"[(9148364968459358513, 1, 2)]",separated,separate,receive
3029,1428,135,8,42,randomly assigned,"[(9148364968459358513, 1, 2)]",assigned,assign,indicate
3030,1428,135,8,48,using,"[(9148364968459358513, 0, 1)]",using,use,use
3031,1428,135,8,59,receive,"[(9148364968459358513, 0, 1)]",receive,receive,receive
3032,1429,135,9,7,were masked,"[(9148364968459358513, 1, 2)]",masked,mask,mask
3033,1430,135,10,16,were given,"[(9148364968459358513, 1, 2)]",given,give,receive
3034,1431,135,11,8,neutralising,"[(9148364968459358513, 0, 1)]",neutralising,neutralise,neutralize
3035,1431,135,11,11,live,"[(9148364968459358513, 0, 1)]",live,live,induce
3036,1431,135,11,48,completed,"[(9148364968459358513, 0, 1)]",completed,complete,complete
3037,1431,135,11,50,allocated,"[(9148364968459358513, 0, 1)]",allocated,allocate,allocate
3038,1432,135,12,2,is registered,"[(9148364968459358513, 1, 2)]",registered,register,receive
3039,1432,135,12,10,is closed,"[(9148364968459358513, 1, 2)]",closed,close,fold
3040,1433,135,13,13,were enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
3041,1433,135,13,33,were enrolled,"[(9148364968459358513, 1, 2)]",enrolled,enrol,enrol
3042,1434,135,14,2,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
3043,1436,135,16,16,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
3044,1436,135,16,73,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
3045,1436,135,16,3,neutralising,"[(9148364968459358513, 0, 1)]",neutralising,neutralise,neutralize
3046,1438,135,18,4,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
3047,1438,135,18,70,was seen,"[(9148364968459358513, 1, 2)]",seen,see,see
3048,1439,135,19,21,suggested dose,"[(9148364968459358513, 0, 1), (9148364968459358513, 0, 2), (9148364968459358513, 1, 2)]",dose,dose,dose
3049,1439,135,19,2,taking,"[(9148364968459358513, 0, 1)]",taking,take,induce
3050,1442,136,1,7,verify,"[(9148364968459358513, 0, 1)]",verify,verify,confirm
3051,1443,136,2,25,aes occurring,"[(9148364968459358513, 1, 2)]",occurring,occur,receive
3052,1443,136,2,34,were collected,"[(9148364968459358513, 1, 2)]",collected,collect,collect
3053,1443,136,2,1,conducted,"[(9148364968459358513, 0, 1)]",conducted,conduct,induce
3054,1443,136,2,37,classified,"[(9148364968459358513, 0, 1)]",classified,classify,classify
3055,1444,136,3,13,were vaccinated,"[(9148364968459358513, 1, 2)]",vaccinated,vaccinate,vaccinate
3056,1444,136,3,0,resultsoverall,"[(9148364968459358513, 0, 1)]",resultsoverall,resultsoverall,
3057,1445,136,4,17,were aged,"[(9148364968459358513, 1, 2)]",aged,age,age
3058,1446,136,5,15,aes occurred,"[(9148364968459358513, 1, 2)]",occurred,occur,receive
3059,1447,136,6,27,swelling,"[(9148364968459358513, 0, 1)]",swelling,swell,swell
3060,1447,136,6,34,swelling,"[(9148364968459358513, 0, 1)]",swelling,swell,swell
3061,1448,136,7,20,occurred,"[(9148364968459358513, 0, 1)]",occurred,occur,receive
3062,1450,136,9,5,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3063,1451,136,10,4,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3064,1451,136,10,9,seem,"[(9148364968459358513, 0, 1)]",seem,seem,aim
3065,1452,136,11,2,was associated,"[(9148364968459358513, 1, 2)]",associated,associate,associate
3066,1454,136,13,3,aes lasted,"[(9148364968459358513, 1, 2)]",lasted,last,induce
3067,1455,137,0,14,initially treated,"[(9148364968459358513, 1, 2)]",treated,treat,treat
3068,1455,137,0,25,followed,"[(9148364968459358513, 0, 1)]",followed,follow,follow
3069,1456,137,1,24,then treated,"[(9148364968459358513, 1, 2)]",treated,treat,treat
3070,1456,137,1,1,completing,"[(9148364968459358513, 0, 1)]",completing,complete,complete
3071,1456,137,1,16,proven,"[(9148364968459358513, 0, 1)]",proven,prove,show
3072,1456,137,1,18,have,"[(9148364968459358513, 0, 1)]",have,have,
3073,1457,137,2,0,follow,"[(9148364968459358513, 0, 1)]",follow,follow,follow
3074,1457,137,2,8,showed,"[(9148364968459358513, 0, 1)]",showed,show,show
3075,1458,137,3,7,received,"[(9148364968459358513, 0, 1)]",received,receive,receive
3076,1459,137,4,11,dose showed,"[(9148364968459358513, 1, 2)]",showed,show,show
3077,1459,137,4,4,performed,"[(9148364968459358513, 0, 1)]",performed,perform,perform
3078,1459,137,4,7,following,"[(9148364968459358513, 0, 1)]",following,follow,follow
3079,1459,137,4,26,induced,"[(9148364968459358513, 0, 1)]",induced,induce,induce
3080,1460,137,5,1,resolved,"[(9148364968459358513, 0, 1)]",resolved,resolve,resolve
3081,1461,138,0,18,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3082,1462,138,1,7,mcs using combined,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3)]",combined,combine,combine
3083,1462,138,1,1,sought,"[(9148364968459358513, 0, 1)]",sought,seek,assay
3084,1462,138,1,3,investigate,"[(9148364968459358513, 0, 1)]",investigate,investigate,investigate
3085,1462,138,1,35,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3086,1464,138,3,13,were admitted,"[(9148364968459358513, 1, 2)]",admitted,admit,include
3087,1464,138,3,1,analysed,"[(9148364968459358513, 0, 1)]",analysed,analyse,test
3088,1464,138,3,7,associated,"[(9148364968459358513, 0, 1)]",associated,associate,associate
3089,1465,138,4,3,performed,"[(9148364968459358513, 0, 1)]",performed,perform,perform
3090,1465,138,4,10,matched,"[(9148364968459358513, 0, 1)]",matched,match,match
3091,1465,138,4,32,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3092,1466,138,5,3,describe,"[(9148364968459358513, 0, 1)]",describe,describe,describe
3093,1466,138,5,15,related,"[(9148364968459358513, 0, 1)]",related,relate,relate
3094,1467,138,6,2,had been vaccinated,"[(9148364968459358513, 2, 3)]",vaccinated,vaccinate,vaccinate
3095,1468,138,7,1,was provided using combined,"[(9148364968459358513, 1, 2), (9148364968459358513, 1, 3), (9148364968459358513, 2, 3), (9148364968459358513, 1, 4), (9148364968459358513, 2, 4), (9148364968459358513, 3, 4)]",combined,combine,combine
